"site","plot","year","UTMx","UTMy","sekhabtype","terhabtype","pHjord","pHvand","Cijord","Nijord","CNratio","Fosfortal","NitratN","Nilyngfamilien","Pilyngfamilien","NPilyngfamilien","Nigraminoids","Pigraminoids","NPigraminoids","Nitoervemos","Pitoervemos","NPitoervemos","Niandetmos","Piandetmos","NPiandetmos","morlag","vegetationshoejde","vedplanterover1m5md","vedplanterunder1m5md","dvaergbuske5md","vandflade5md","lyngensbladbille5md","enebær5md","gråris5md","havtorn5md","hoeljer5md","hvasavneknippe5md","klokkelyng5md","vadegræs5md","graesningbin","hoesletbin","indikatorarter","antalarter","antalstjernearter","antaltostjernearter","antalenaarigearter","meanscore","andelstjerne","andeltostjerne","Ndep","nedbør","jordtype","slope","aspect","pEL","pEF","pER","pEN","pGC","pGS","pGR","pAnnualsGrime","pchmax","pslamean","psmmean","pEEL","pEEF","pEER","pEEN","pEES","pLDMC","pLM","pLS","pnaeringsratio","pEnaeringsratio","fEL","fEF","fER","fEN","fGC","fGS","fGR","fAnnualsGrime","fchmax","fslamean","fsmmean","fEEL","fEEF","fEER","fEEN","fEES","fLDMC","fLM","fLS","fnaeringsratio","fEnaeringsratio"
5076,712909,2013,"573810","6335230","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","8.75","76.39419404125286","0.","0.","0.","mv","38.19709702062643","mv","mv","mv","mv","mv","mv","1","0","mv","21","2","0","3","2.","0.09523809523809523","0.","15.1039","790.3","mv","mv","mv","7.064516129032258","4.266666666666667","4.","4.533333333333333","4.","4.","4.","0.","4.658064516129032","26.261666666666684","155.3559650537742","6.838709677419355","5.161290322580645","5.258064516129032","4.258064516129032","0.","350.9487903225806","86.37004379676252","1735.2754166666668","1.1333333333333333","0.8098159509202454","6.55","5.","4.7272727272727275","5.533333333333333","4.705882352941177","3.823529411764706","3.4705882352941178","0.09523809523809523","7.684484126984127","23.10128205128205","290.8778277208441","6.526315789473684","5.2105263157894735","5.2105263157894735","4.894736842105263","0.10526315789473684","236.11291666666662","106.31890977111308","2917.0867546296295","1.1705128205128206","0.9393939393939394"
5076,712910,2013,"573910","6335220","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","76.39419404125286","0.","0.","0.","mv","38.19709702062643","mv","mv","mv","mv","mv","mv","1","0","mv","15","3","0","1","2.2","0.2","0.","15.1039","790.3","mv","mv","mv","7.085714285714285","4.","4.","4.","4.","4.","4.","0.","19.154285714285713","23.673333333333346","1595.05056904762","6.315789473684211","5.","4.157894736842105","3.8421052631578947","0.","290.4202857142857","10.186462157749997","1204.599999999997","1.","0.9240506329113924","6.4","5.75","3.857142857142857","4.666666666666667","4.545454545454546","5.363636363636363","2.090909090909091","0.06666666666666667","9.668717948717948","22.60688888888889","311.48071157933845","6.3076923076923075","5.615384615384615","4.769230769230769","4.3076923076923075","0.","272.2457564102564","88.19803348125447","2980.404829545454","1.2098765432098766","0.9032258064516129"
5076,712913,2013,"573910","6335120","5130","{5130}","3.7","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","5.","63.66182836771072","0.","0.","0.","mv","31.83091418385536","mv","mv","mv","mv","mv","mv","1","0","mv","19","3","0","3","2.315789","0.15789473684210525","0.","15.1039","790.3","mv","mv","mv","6.894736842105263","5.","3.6842105263157894","3.8421052631578947","3.6842105263157894","4.947368421052632","3.3684210526315788","0.","0.3603508771929825","27.937407407407438","0.11804872408133968","6.","5.052631578947368","3.736842105263158","3.8421052631578947","0.","263.27789473684214","8.895284872947366","287.2008771929828","1.042857142857143","1.028169014084507","6.611111111111111","4.909090909090909","4.25","5.235294117647059","4.444444444444445","4.444444444444445","3.111111111111111","0.10526315789473684","4.312407407407408","25.36795454545455","43.87238333305474","6.421052631578948","5.421052631578948","4.894736842105263","4.7368421052631575","0.","234.6859135338346","77.52177464976282","2499.8014656862747","1.231833910034602","0.967741935483871"
5076,712914,2013,"573920","6335130","5130","{5130}","3.4","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","2.","7.5","50.92946269416857","0.","0.","0.","mv","25.464731347084285","mv","mv","mv","mv","mv","mv","1","0","mv","23","3","0","3","2.173913","0.13043478260869565","0.","15.1039","790.3","mv","mv","mv","6.095238095238095","5.55","4.666666666666667","6.0476190476190474","4.2272727272727275","3.5454545454545454","4.2272727272727275","0.","14.806818181818182","27.069393939393937","0.2624542208133117","6.954545454545454","5.2272727272727275","5.818181818181818","5.136363636363637","0.09090909090909091","289.47249999999997","26.43304197812879","754.2045454545455","1.2959183673469388","0.8828125","6.7368421052631575","5.466666666666667","4.461538461538462","5.421052631578948","5.","3.65","3.35","0.08695652173913043","4.328787878787879","21.646435897435893","29.203832564817585","6.590909090909091","5.409090909090909","5.181818181818182","4.818181818181818","0.09090909090909091","228.69616666666667","144.76705008680432","2949.758027083333","1.2150635208711433","0.9298245614035088"
5076,712915,2013,"573880","6335220","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","89.126559714795","0.","0.","0.","mv","50.92946269416857","mv","mv","mv","mv","mv","mv","1","0","mv","15","1","0","1","1.533333","0.06666666666666667","0.","15.1039","790.3","mv","mv","mv","7.076923076923077","7.142857142857143","3.576923076923077","3.576923076923077","4.","4.","4.","0.","18.076923076923077","21.628888888888902","894.9649145299159","6.586206896551724","5.758620689655173","4.103448275862069","3.896551724137931","0.","293.75151785714286","10.186462157749997","1030.8133333333326","1.","0.9495798319327731","6.6","5.25","4.","5.8","6.2","3.8","2.","0.06666666666666667","11.011555555555555","22.626363636363635","341.95721220746367","6.384615384615385","5.3076923076923075","5.076923076923077","4.923076923076923","0.","268.55863095238095","102.96676816365625","2220.225833333333","1.45","0.9696969696969697"
5076,712918,2013,"573880","6335110","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","76.39419404125286","0.","0.","0.","mv","50.92946269416857","mv","mv","mv","mv","mv","mv","1","0","mv","20","3","0","3","2.05","0.15","0.","15.1039","790.3","mv","mv","mv","6.55","4.666666666666667","3.4705882352941178","4.421052631578948","3.0526315789473686","5.578947368421052","3.3684210526315788","0.15","0.7543333333333333","22.348541666666655","14.799069734846608","6.3","5.","3.65","4.05","0.","278.93925","22.614159242078944","537.5333333333334","1.2738626226583407","1.1095890410958904","6.526315789473684","4.7272727272727275","3.8181818181818183","5.285714285714286","3.8666666666666667","4.866666666666666","3.2666666666666666","0.15789473684210525","7.694210526315789","23.402250000000002","270.4281437812984","6.411764705882353","5.235294117647059","4.882352941176471","4.764705882352941","0.11764705882352941","245.6580438596491","74.31838604627083","1800.751568627451","1.3843537414965987","0.9759036144578314"
5076,712920,2013,"573900","6335140","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","7.5","63.66182836771072","0.","0.","0.","mv","31.83091418385536","mv","mv","mv","mv","mv","mv","1","0","mv","21","4","0","2","2.238095","0.19047619047619047","0.","15.1039","790.3","mv","mv","mv","6.6","5.111111111111111","4.363636363636363","5.44","4.32","3.84","3.84","0.","12.646153846153846","27.558985507246394","0.9197586666999998","6.88","5.08","5.28","4.8","0.","274.1707","23.657115802097827","638.7413333333335","1.2466666666666666","0.9090909090909091","6.526315789473684","5.","3.9","5.294117647058823","4.631578947368421","4.7894736842105265","2.5789473684210527","0.047619047619047616","5.455438596491228","24.545075757575752","34.47803494254416","6.5","5.4","4.9","4.6","0.05","242.70289473684207","58.647578976891026","2041.9731323529413","1.3574660633484164","0.9387755102040817"
5203,716696,2014,"498970","6243910","5130","{5130}","3.4","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","8.75","0.","12.732365673542143","86.58008658008657","0.","mv","12.732365673542143","mv","mv","mv","mv","mv","mv","0","0","mv","14","10","1","0","3.928571","0.7142857142857143","0.07142857142857142","14.592400000000001","885.1","mv","mv","mv","6.257142857142857","5.578947368421052","2.1","2.2857142857142856","4.228571428571429","7.6571428571428575","0.11428571428571428","0.","0.18457142857142858","14.537571428571416","6.824383722937662","6.371428571428571","5.485714285714286","2.057142857142857","2.0285714285714285","0.","320.72519047619056","3.061956302521009","37.65889502164506","1.08843537414966","0.9861111111111112","6.230769230769231","5.","2.9","2.1818181818181817","2.727272727272727","8.181818181818182","1.0909090909090908","0.","2.4946428571428574","21.72183333333332","18.430982369730366","6.538461538461538","5.384615384615385","3.3076923076923075","2.6153846153846154","0.15384615384615385","287.26761904761906","160.42120577283265","667.5995623543123","0.7523510971786834","0.7906976744186046"
5203,716697,2014,"499160","6244010","5130","{5130}","3.","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","4.25","8.75","0.","0.6366182836771072","58.56888209829386","0.","mv","0.","mv","mv","mv","mv","mv","mv","0","0","mv","16","10","1","0","3.5625","0.625","0.0625","13.951000000000002","885.1","mv","mv","mv","6.885714285714286","5.454545454545454","1.6857142857142857","1.6285714285714286","4.285714285714286","7.714285714285714","0.","0.","0.604285714285714","13.47038095238094","11.207488311684415","6.542857142857143","5.771428571428571","2.2285714285714286","2.257142857142857","0.","317.054380952381","7.073316176470587","40.97025974025982","0.9661016949152542","1.0128205128205128","6.8125","5.545454545454546","2.8333333333333335","2.6666666666666665","3.5714285714285716","7.857142857142857","0.5714285714285714","0.","5.03125","17.06402777777777","4.3279804812477005","6.875","5.875","3.3125","2.625","0.0625","297.49130952380966","38.98258927754297","689.374778138528","0.9411764705882353","0.7924528301886793"
5203,716698,2014,"499100","6244060","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","25.","0.","0.38197097020626425","98.67583396995161","0.","mv","0.","mv","mv","mv","mv","mv","mv","0","0","mv","12","8","1","0","3.583333","0.6666666666666666","0.08333333333333333","13.951000000000002","885.1","mv","mv","mv","7.68","7.125","1.64","1.4","4.8","7.2","0.","0.","0.825333333333333","13.841944444444444","2.473094807316623","6.92","6.36","2.52","2.04","0.","312.70786666666675","13.349119681895424","51.19484242424251","0.8536585365853658","0.8095238095238095","6.5","6.25","2.3333333333333335","2.272727272727273","3.1","8.5","0.4","0.","4.3590277777777775","18.09133333333333","13.421289551256935","6.7272727272727275","6.636363636363637","3.","2.4545454545454546","0.","324.5831818181819","66.27074975780587","2161.620702479339","0.974025974025974","0.8181818181818182"
5203,716700,2014,"499120","6243980","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","11.25","12.732365673542143","0.012732365673542143","0.6366182836771072","0.","mv","25.464731347084285","mv","mv","mv","mv","mv","mv","0","0","mv","23","9","1","1","3.173913","0.391304347826087","0.043478260869565216","14.819600000000003","885.1","mv","mv","mv","6.641025641025641","5.857142857142857","3.3333333333333335","3.810810810810811","3.6","6.","2.4","0.","0.4328148148148146","23.746468253968246","1.1407538018230878","6.533333333333333","5.333333333333333","4.155555555555556","4.022222222222222","0.26666666666666666","269.46133333333336","12.606980704077781","397.4011111111111","1.1432432432432433","0.9679144385026738","7.238095238095238","4.833333333333333","4.066666666666666","4.111111111111111","4.428571428571429","4.714285714285714","2.857142857142857","0.","2.6999637681159423","24.07947916666666","153.402121521493","7.136363636363637","4.909090909090909","5.181818181818182","3.8636363636363638","0.3181818181818182","244.1040579710145","50.29264334210414","1169.0702424242422","1.010928961748634","0.7456140350877193"
5203,716701,2014,"499070","6244000","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","12.5","22.918258212375857","0.025464731347084286","98.0392156862745","0.","mv","2.5464731347084286","mv","mv","mv","mv","mv","mv","0","0","mv","18","12","1","0","3.666666","0.6666666666666666","0.05555555555555555","13.951000000000002","885.1","mv","mv","mv","6.076923076923077","5.083333333333333","2.","1.6538461538461537","4.5","7.5","0.","0.","0.2141025641025642","9.741858974358962","23.74943368298252","6.5","5.5","2.","1.5769230769230769","0.","332.22147435897455","3.920434389140271","30.60991987179487","0.8269230769230769","0.7884615384615384","6.777777777777778","5.888888888888889","2.9166666666666665","2.5","2.5","8.928571428571429","0.5714285714285714","0.","4.279901960784314","21.044393939393935","232.1512835401717","6.625","6.1875","3.1875","2.6875","0.","306.9299509803922","15.459125512369912","382.1843892045453","0.8571428571428571","0.8431372549019608"
5203,716704,2014,"498980","6243960","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","7.5","0.","0.012732365673542143","99.94907053730581","0.","mv","0.","mv","mv","mv","mv","mv","mv","0","0","mv","7","5","0","0","4.142857","0.7142857142857143","0.","14.592400000000001","885.1","mv","mv","mv","6.434782608695652","5.2","1.7647058823529411","2.0434782608695654","4.304347826086956","7.695652173913044","0.","0.","0.3543478260869565","12.355362318840566","9.935878735171936","6.434782608695652","5.434782608695652","2.","2.130434782608696","0.","323.34637681159427","3.3224195046439617","27.59638010540185","1.1579710144927535","1.065217391304348","6.571428571428571","5.","2.","1.8333333333333333","4.333333333333333","7.333333333333333","0.3333333333333333","0.","6.082857142857143","19.025952380952372","506.6806406493489","6.5","5.5","2.3333333333333335","2.1666666666666665","0.","291.36452380952386","4.098447338945098","345.36723484848443","0.9166666666666666","0.9285714285714286"
5203,716705,2014,"499120","6244080","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","13.75","0.","0.","61.11535523300229","0.","mv","0.","mv","mv","mv","mv","mv","mv","0","0","mv","14","10","1","0","4.142857","0.7142857142857143","0.07142857142857142","13.951000000000002","885.1","mv","mv","mv","6.424242424242424","3.7","1.84375","2.272727272727273","3.6363636363636362","8.","0.36363636363636365","0.","0.4067676767676765","14.778172043010734","5.40133979892444","6.545454545454546","4.96969696969697","2.5454545454545454","2.515151515151515","0.15151515151515152","319.59262626262625","13.700648620574448","138.0744903581267","1.2326656394453004","0.9880952380952381","6.6923076923076925","5.125","2.909090909090909","2.230769230769231","2.7857142857142856","8.357142857142858","0.8571428571428571","0.","0.41321428571428565","16.43560606060605","4.486343023274583","6.857142857142857","5.642857142857143","3.2142857142857144","2.5","0.21428571428571427","307.1056547619049","16.677220367313502","272.4500400432901","0.7668269230769231","0.7777777777777778"
5203,716712,2014,"499130","6244090","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","27.5","0.","0.","89.126559714795","0.","mv","0.","mv","mv","mv","mv","mv","mv","0","0","mv","15","8","1","0","3.8","0.5333333333333333","0.06666666666666667","13.951000000000002","885.1","mv","mv","mv","6.970588235294118","5.","1.5757575757575757","2.1470588235294117","4.176470588235294","7.705882352941177","0.11764705882352941","0.","0.647647058823529","14.206774193548371","0.27583559898968657","6.5588235294117645","5.5","2.176470588235294","2.5","0.","298.5973529411765","10.55922455633334","88.86992647058824","1.362556561085973","1.1486486486486487","7.","4.777777777777778","3.1666666666666665","3.3333333333333335","3.4","6.8","1.8","0.","0.4126666666666666","21.23077272727272","4.257132162687879","6.866666666666666","5.333333333333333","3.8","3.","0.13333333333333333","245.51050000000004","38.9142681053387","702.5342595959594","1.0526315789473684","0.7894736842105263"
5203,716713,2014,"499060","6244080","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","32.5","0.6366182836771072","0.6366182836771072","95.49274255156607","0.","mv","0.","mv","mv","mv","mv","mv","mv","0","0","mv","16","10","3","0","4.1875","0.625","0.1875","13.951000000000002","885.1","mv","mv","mv","7.333333333333333","mv","1.3333333333333333","1.6666666666666667","5.","7.","0.","0.","0.8411111111111107","13.054444444444435","0.1325826262575757","6.666666666666667","5.666666666666667","2.","2.3333333333333335","0.","301.18333333333334","2.9155000000000006","14.175000000000013","1.25","1.1666666666666667","6.625","5.333333333333333","2.6","2.357142857142857","3.","8.5","0.5","0.","5.266145833333334","17.544487179487174","244.2140426682803","6.5","5.785714285714286","3.","2.4285714285714284","0.","273.68886160714294","159.91347141628785","769.492739650974","0.9065934065934066","0.8095238095238095"
5203,716722,2014,"499130","6244140","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","15.","20.37178507766743","0.012732365673542143","11.459129106187929","0.","mv","20.37178507766743","mv","mv","mv","mv","mv","mv","0","0","mv","29","16","3","1","3.75862","0.5517241379310345","0.10344827586206896","13.951000000000002","885.1","mv","mv","mv","6.840909090909091","4.714285714285714","2.526315789473684","3.4318181818181817","2.6818181818181817","7.7272727272727275","1.5909090909090908","0.","0.2789393939393936","20.213965517241363","0.3476659262355374","6.2727272727272725","5.204545454545454","3.340909090909091","3.2954545454545454","0.13636363636363635","245.76073863636364","13.134526407460186","303.54242424242403","1.3584280303030303","0.9863945578231292","7.035714285714286","4.85","3.176470588235294","3.0416666666666665","3.6296296296296298","6.407407407407407","1.962962962962963","0.","2.117126436781609","22.114246376811582","123.66310051381322","7.107142857142857","5.321428571428571","4.357142857142857","3.0357142857142856","0.17857142857142858","248.19848850574718","47.35887114045158","922.763695616883","0.9575617283950617","0.6967213114754098"
5281,719036,2013,"515540","6167490","5130","{5130}","3.4","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","3.25","10.","25.464731347084285","0.","89.126559714795","0.","mv","19.098548510313215","mv","mv","mv","mv","mv","mv","0","0","mv","11","5","1","0","2.636363","0.45454545454545453","0.09090909090909091","15.764900000000003","911.5","mv","mv","mv","6.56","6.","1.9230769230769231","2.44","4.56","7.44","0.","0.","0.22239999999999996","12.381999999999987","0.562213381810909","6.52","5.52","2.","2.","0.","328.7","2.2202499999999996","21.6828","1.2688","1.","6.7","6.","2.25","2.2857142857142856","3.8","7.4","0.8","0.","18.503","21.37479166666666","389.4612371717158","6.777777777777778","6.111111111111111","2.888888888888889","2.6666666666666665","0.","308.7139583333334","4.51116466975","358.2944642857139","1.0158730158730158","0.9230769230769231"
5281,719037,2013,"515610","6167390","5130","{5130}","3.2","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","1.75","16.25","63.66182836771072","0.6366182836771072","15.278838808250573","0.","mv","10.185892538833714","mv","mv","mv","mv","mv","mv","0","0","mv","15","6","0","0","2.466666","0.4","0.","15.764900000000003","911.5","mv","mv","mv","6.68","6.","2.","3.28","5.04","6.96","0.","0.","0.5770666666666667","14.62526666666666","68.35618412120739","6.44","5.44","2.72","2.6","0.","319.3461999999999","28.23195999999999","19.698881578947375","1.64","0.9558823529411765","6.066666666666666","5.444444444444445","3.","3.4444444444444446","4.444444444444445","7.111111111111111","0.4444444444444444","0.","13.382000000000001","18.069833333333328","334.1118883470195","6.384615384615385","5.6923076923076925","4.","3.5384615384615383","0.07692307692307693","312.96602564102557","149.98121584518518","3734.240871212121","1.1481481481481481","0.8846153846153846"
5281,719038,2013,"515600","6167430","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","99.31245225362872","2.5464731347084286","0.","0.","mv","63.66182836771072","mv","mv","mv","mv","mv","mv","0","0","mv","11","4","0","0","2.818181","0.36363636363636365","0.","15.764900000000003","911.5","mv","mv","mv","6.6875","5.826086956521739","3.0526315789473686","3.4","3.2","8.6","0.2","0.","4.524270833333334","16.4233333333333","70.16940293254692","6.71875","5.96875","4.125","3.6875","0.","372.5959375","138.21061450000008","2833.2837499999996","1.1137931034482758","0.8939393939393939","6.1","5.571428571428571","2.6","4.285714285714286","4.857142857142857","6.571428571428571","0.5714285714285714","0.","11.149000000000001","18.068888888888882","508.30985994255536","6.1","5.5","4.6","4.2","0.1","314.87111111111113","454.20412682777777","9288.119047619048","1.6483516483516483","0.9130434782608695"
5281,719039,2013,"515520","6167490","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","99.31245225362872","0.","0.6366182836771072","0.","mv","89.126559714795","mv","mv","mv","mv","mv","mv","0","0","mv","7","4","0","0","3.142857","0.5714285714285714","0.","15.764900000000003","911.5","mv","mv","mv","8.","4.","mv","mv","mv","mv","mv","0.","8.","mv","8.767750000000003","8.","5.","5.","3.","0.","510.01000000000016","mv","mv","mv","0.6","6.285714285714286","5.","2.6666666666666665","2.75","5.","6.5","0.5","0.","10.341547619047619","19.124166666666667","617.8961063131293","6.6","6.","3.2","2.6","0.","338.05166666666656","114.25571152090906","4009.196223659004","1.03125","0.8125"
5281,719041,2013,"515530","6167470","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","11.25","76.39419404125286","0.12732365673542145","19.098548510313215","0.","mv","57.295645530939645","mv","mv","mv","mv","mv","mv","0","0","mv","11","5","0","0","2.818181","0.45454545454545453","0.","15.764900000000003","911.5","mv","mv","mv","6.864864864864865","4.125","2.","3.7241379310344827","3.5172413793103448","8.275862068965518","0.20689655172413793","0.","2.2379279279279283","18.45472222222221","63.328164885334665","6.594594594594595","4.972972972972973","3.675675675675676","3.3513513513513513","0.08108108108108109","340.94513513513516","37.870603602068975","122.30833333333335","1.8620689655172413","0.9117647058823529","6.454545454545454","4.833333333333333","2.25","3.5714285714285716","4.428571428571429","7.","0.5714285714285714","0.","12.811818181818182","20.4587037037037","359.71504814004027","6.333333333333333","5.222222222222222","3.6666666666666665","3.111111111111111","0.1111111111111111","299.30932900432896","43.82847784733334","1649.4282341269839","1.5873015873015872","0.8484848484848485"
5281,719042,2013,"515580","6167400","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","12.5","76.39419404125286","1.2732365673542143","19.098548510313215","0.","mv","44.5632798573975","mv","mv","mv","mv","mv","mv","0","0","mv","13","5","0","1","2.692307","0.38461538461538464","0.","15.764900000000003","911.5","mv","mv","mv","6.903225806451613","5.","2.","2.590909090909091","4.090909090909091","7.909090909090909","0.","0.","2.4464516129032257","12.995476190476174","2.9359049853313812","6.870967741935484","5.32258064516129","2.903225806451613","2.4193548387096775","0.","377.9069354838713","2.2230462755454545","24.20664772727273","1.2954545454545454","0.8333333333333334","6.384615384615385","4.875","3.2","4.8","5.","5.6","1.4","0.06666666666666667","8.637051282051281","20.02866666666666","333.392029166249","6.181818181818182","5.2727272727272725","4.7272727272727275","4.","0.09090909090909091","276.75012820512814","96.28503693829629","3289.957765151515","1.5","0.8461538461538461"
5281,719043,2013,"515630","6167390","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","3.75","76.39419404125286","2.5464731347084286","2.5464731347084286","0.","mv","31.83091418385536","mv","mv","mv","mv","mv","mv","0","0","mv","11","5","0","1","3.","0.45454545454545453","0.","15.764900000000003","911.5","mv","mv","mv","6.6521739130434785","mv","2.","3.","3.","9.","0.","0.","26.12985507246377","17.43202898550723","2274.553178392618","6.","5.","2.","3.","0.","297.23478260869564","2.9155000000000006","1366.4173913043455","1.5","1.5","5.909090909090909","5.6","3.125","3.75","4.375","6.625","1.","0.07692307692307693","11.079621212121213","18.967857142857145","387.9675070177919","6.1","5.8","3.9","3.6","0.","305.23666666666657","84.6611819277091","3327.5493805874835","1.2","0.9230769230769231"
5281,719045,2013,"515540","6167470","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","7.5","76.39419404125286","0.12732365673542145","12.732365673542143","0.","mv","50.92946269416857","mv","mv","mv","mv","mv","mv","0","0","mv","13","6","0","0","3.076923","0.46153846153846156","0.","15.764900000000003","911.5","mv","mv","mv","6.2","6.","2.","2.8","3.6","8.4","0.","0.","0.14666666666666645","14.82366666666664","0.4380103030181817","6.2","5.2","2.","2.6","0.","329.90500000000003","2.6374000000000004","33.36325000000001","1.4","1.3","6.3076923076923075","5.833333333333333","2.4285714285714284","3.4444444444444446","5.285714285714286","6.142857142857143","0.5714285714285714","0.","11.405192307692307","19.730681818181818","333.83115099029044","6.416666666666667","5.666666666666667","3.5833333333333335","3.1666666666666665","0.08333333333333333","313.95755158730157","31.38510498337543","1259.3907833505477","1.4183006535947713","0.8837209302325582"
5281,719046,2013,"515580","6167410","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","45.","89.126559714795","0.2546473134708429","7.639419404125286","0.","mv","44.5632798573975","mv","mv","mv","mv","mv","mv","0","0","mv","11","6","0","0","3.","0.5454545454545454","0.","15.764900000000003","911.5","mv","mv","mv","7.4","4.","2.","5.142857142857143","5.142857142857143","6.857142857142857","0.","0.","4.883111111111111","21.54595238095237","99.00307393939202","7.066666666666666","5.","4.6","3.6666666666666665","0.","410.5386666666669","80.08300000000001","40.575","2.5714285714285716","0.7971014492753623","6.454545454545454","4.6","2.6666666666666665","3.142857142857143","4.625","6.875","0.5","0.","8.294621212121212","18.986250000000002","417.21459462121095","6.555555555555555","5.555555555555555","3.5555555555555554","3.","0.1111111111111111","313.9446969696969","92.45998504790151","2818.8030379948914","1.1785714285714286","0.84375"
5281,719052,2013,"515580","6167440","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","11.25","63.66182836771072","2.5464731347084286","12.732365673542143","0.","mv","28.011204481792713","mv","mv","mv","mv","mv","mv","0","0","mv","12","5","0","1","3.083333","0.4166666666666667","0.","15.764900000000003","911.5","mv","mv","mv","6.48","4.75","2.","2.52","4.24","7.36","0.4","0.","0.2513333333333332","13.609133333333318","0.6094466969618179","6.68","4.88","2.6","2.24","0.2","333.337","13.394120943333341","156.76355","1.26","0.8615384615384616","6.166666666666667","5.833333333333333","3.2222222222222223","3.5555555555555554","4.111111111111111","6.777777777777778","1.1111111111111112","0.0625","7.519375","18.06125","389.30385874655536","6.181818181818182","5.909090909090909","3.909090909090909","3.5454545454545454","0.09090909090909091","279.1328787878787","73.53019699191245","2301.886067528735","1.103448275862069","0.9069767441860465"
5344,720902,2013,"530730","6310020","5130","{5130}","3.2","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","100.","44.5632798573975","8.912655971479499","6.366182836771071","0.","mv","38.19709702062643","mv","mv","mv","mv","mv","mv","0","0","mv","17","7","0","2","2.764705","0.4117647058823529","0.","14.2497","744.6","mv","mv","mv","7.027777777777778","3.9","2.","3.25","3.45","7.65","0.9","0.022727272727272728","3.7055555555555557","16.081578947368396","4.131787464923824","7.111111111111111","4.888888888888889","3.861111111111111","3.111111111111111","0.08333333333333333","406.26231481481483","24.563897336666663","406.60625","1.625","0.8057553956834532","6.352941176470588","4.3","3.1818181818181817","4.","3.6666666666666665","5.466666666666667","2.8666666666666667","0.09523809523809523","3.4266666666666663","22.77858974358974","240.31926785866156","6.625","5.25","4.75","3.875","0.0625","277.03298958333335","75.84291566545322","2142.7418614718617","1.2571428571428571","0.8157894736842105"
